temperature,humidity,rainfall,soil_pH,disease_present,temp_humidity_index,soil_pH_deviation,rainfall_level_Medium,rainfall_level_High,predicted_rf,predicted_log
31.781200142854114,39.475261439369504,9.142050917522717,8.273575178294127,0,12.545711844960936,1.2735751782941271,True,False,0,0
24.63994939209833,37.236647049557824,6.377606970712437,7.80703364700299,1,9.175090988325323,0.8070336470029904,True,False,1,0
30.01766448946012,44.33749685960962,4.108212745604593,7.851704945620672,1,13.309081050342535,0.8517049456206722,False,False,1,0
26.80818012523817,42.15668770933618,4.689068841444598,6.934823293528595,0,11.301440775952985,0.06517670647140505,False,False,0,0
21.77440122697438,36.4745375726338,4.635026626492164,4.991903986427467,0,7.942112156748806,2.0080960135725334,False,False,0,0
26.80697802754207,35.590978113891445,29.38794340332332,7.288053450182138,0,9.540865682778186,0.28805345018213835,False,True,0,0
39.5667045649688,28.835491448159523,2.652645507033637,8.402730090064255,0,11.409253711150122,1.4027300900642548,False,False,0,0
24.820869804450243,49.87861582406509,17.04086892376662,6.366700816027649,1,12.380306293953113,0.6332991839723512,False,True,1,0
32.82321827907003,44.592041815995294,12.317237840498896,5.173138115846055,0,14.636543220358321,1.8268618841539448,True,False,0,0
11.901274479551278,49.17768197795137,0.0558557592954825,6.58061980494249,0,5.852770914876815,0.41938019505751,False,False,0,0
29.10951252187612,36.896038635244864,29.38794340332332,7.107746603082774,0,10.740256986602855,0.10774660308277362,False,True,0,0
25.435235341190857,33.4316453130557,14.123893762147755,4.937261392409859,0,8.50341766380792,2.0627386075901413,True,False,0,0
23.504963247670663,29.21684933370772,11.471186901069863,7.236352064242402,0,6.867409698015311,0.23635206424240174,True,False,0,0
25.45880388267751,43.58917583740659,5.197397495874126,6.643447864979764,0,11.097282790520797,0.35655213502023564,True,False,0,0
15.062155426995536,29.60206775471765,8.10137480571428,6.755574591166235,0,4.4587094548201,0.24442540883376473,True,False,0,0
23.90164056081244,58.4866306896655,2.9205280442335138,5.376945683829254,0,13.979264243573667,1.6230543161707462,False,False,0,0
26.78556285755873,26.9235741890656,0.3612824112931182,4.698700645500405,0,7.211630887913625,2.301299354499595,False,False,0,0
32.38947022370758,42.73660119212502,18.08020923574073,6.805524528875456,0,13.842158717747994,0.19447547112454444,False,True,0,0
22.40864890863176,55.66854707213786,22.68033857992947,6.638048451186574,0,12.47456926593178,0.36195154881342617,False,True,0,0
20.95753198553406,45.99089759263809,1.7729895513841305,5.521054844712122,0,9.638557073411341,1.478945155287878,False,False,0,0
22.49121478207732,41.75673712491779,15.467265087363408,5.331521503956493,1,9.391597432752679,1.668478496043507,False,True,1,0
29.57701058851037,30.31516353038104,13.515168632350113,5.562600077480278,1,8.966319127305034,1.437399922519722,True,False,1,0
26.643755548298422,26.18230811432296,1.9647119475481296,6.20447502324469,1,6.975950170882512,0.7955249767553099,False,False,1,0
22.351198981164806,47.70050108917586,5.478852648481903,8.386688808000226,0,10.661633913454382,1.3866888080002262,True,False,0,0
27.56633716556678,55.06147240774946,5.494935525118413,7.436040799117928,0,15.178431132245738,0.4360407991179276,True,False,0,0
25.4853877467402,35.61150009521828,14.26967443000052,7.832828826244698,0,9.075728881697136,0.8328288262446977,True,False,0,0
29.84322495266445,28.60938492383649,18.180679571648295,6.27542306006589,1,8.537963100394192,0.72457693993411,False,True,1,0
32.23460179591986,15.418305694509815,0.9957188149898966,6.367556253004496,1,4.970029444302875,0.632443746995504,False,False,1,0
23.36168926701116,30.192351563374626,8.27751685687677,4.919460976466624,0,7.053443354639167,2.080539023533376,True,False,0,0
23.03945923433921,38.8634315750096,14.344284276697628,7.244706263354852,0,8.953924474789648,0.24470626335485157,True,False,0,0
17.682425259339407,55.99123240836734,15.426702872763894,5.897128026057863,0,9.900607822392578,1.102871973942137,False,True,0,0
26.48060138532288,46.73133692232969,1.6016115174791212,7.341010864679701,0,12.374739052434338,0.341010864679701,False,False,0,0
26.305276360899448,43.05085404706753,7.455045000863544,5.840749215906815,1,11.32464613280858,1.1592507840931852,True,False,1,0
25.025567283212304,35.99880338698869,19.488253386333383,4.488327342462586,0,9.008904762762164,2.5116726575374138,False,True,0,0
23.827064333124262,34.16834282744044,3.834862865960597,4.778741595036475,0,8.141313027056682,2.2212584049635247,False,False,0,0
17.92314628974793,54.05647597507964,5.5358856130883165,7.652065351336075,0,9.688621268095968,0.6520653513360752,True,False,0,0
22.896773386173205,42.0073854075839,16.31471434141057,5.163774203015197,0,9.618335842230877,1.8362257969848033,False,True,0,0
23.286427417366152,18.97399308078978,0.9356317999965338,5.189594901551812,0,4.418365126934187,1.8104050984481876,False,False,0,0
20.988613653891903,33.264603521027574,19.625000325514435,8.182156405010492,0,6.981779116527401,1.1821564050104918,False,True,0,0
24.193571441669956,31.41783968228373,3.7274148918261623,6.959360302900823,0,7.6010974889626475,0.04063969709917714,False,False,0,0
39.5667045649688,34.537359908225355,0.0145136931821589,4.514383992479603,1,13.665295159427506,2.485616007520397,False,False,1,0
34.43092950605265,45.62910660285085,2.66780891997068,4.646133715593704,0,15.71052552866919,2.353866284406296,False,False,0,0
25.8728890641592,38.925551182057504,0.9376208370874352,5.225653447241257,0,10.071164674946248,1.7743465527587432,False,False,0,0
26.28775195361382,39.23134592996338,0.9693489663808312,6.672980595219848,0,10.313038906132945,0.32701940478015157,False,False,0,0
24.627770421169163,53.13473161325237,11.80372606553306,7.387714614575527,0,13.085899715616188,0.38771461457552725,True,False,0,0
15.406143923504793,33.03538910213312,2.4076837967671296,5.235233995539387,0,5.089479590764446,1.764766004460613,False,False,0,0
24.867430622753915,58.64199525887349,27.294121971299194,7.91788916836734,0,14.582757486799006,0.9178891683673402,False,True,0,0
25.301151049705133,33.28692408628914,7.2658927902380785,4.491310804978668,0,8.421974942872696,2.508689195021332,True,False,0,0
37.316210562426434,40.89198196612571,6.163681151561713,4.9341962561943085,0,15.259338093628918,2.0658037438056915,True,False,0,0
36.05729276414158,37.18796404597233,5.696622418623835,8.367092145142948,0,13.408973069079952,1.3670921451429479,True,False,0,0
26.507736711668063,41.23419133500961,11.79565239420013,4.60635188644146,0,10.930250874269793,2.39364811355854,True,False,0,0
24.826441151473784,44.44591995073129,6.019596006841851,7.996500884757149,0,11.03434016079945,0.9965008847571486,True,False,0,0
19.15660981190234,44.338352400888766,1.3765457409528905,7.167707839318429,1,8.493725166464493,0.16770783931842903,False,False,1,0
30.714114072575104,32.4688266937942,21.216994052397958,4.32889190788768,0,9.972512468758666,2.67110809211232,False,True,0,0
28.759665163433876,28.77085322552429,5.593076960205138,6.176680730049748,0,8.274401052323801,0.8233192699502521,True,False,0,0
28.955159735215236,65.03171790905711,0.7688598570832008,6.335407089151628,0,18.83003779912206,0.6645929108483717,False,False,0,0
20.453062726026303,35.160156603994466,7.536745305401809,8.194628341371269,0,7.191328884784068,1.1946283413712688,True,False,0,0
32.013971554680495,46.992124386719865,10.422703069760315,5.894970668847259,0,15.044045334104574,1.1050293311527408,True,False,0,0
17.990744686038596,23.923586894768032,3.22387345863552,6.010436269589242,0,4.3040314379803055,0.9895637304107581,False,False,0,0
27.934285469001352,37.20387280095324,16.111414009162825,4.506176896538703,0,10.392636033742429,2.493823103461297,False,True,0,0
35.952278129049894,38.72800616017557,11.079836006782587,6.876276535469481,0,13.923600488541897,0.12372346453051897,True,False,0,0
20.04731837434656,44.72815069927832,10.507973692222103,4.949036391500934,0,8.966794773641842,2.0509636084990657,True,False,0,0
33.25276702797921,12.77545859008061,5.461505204474303,4.348899662006681,0,4.248193481715464,2.651100337993319,True,False,0,0
25.498256825438204,41.661406130783305,29.38794340332332,8.486135500318573,0,10.622932332315983,1.4861355003185732,False,True,0,0
22.482621729419005,28.50258544632107,3.204658600230585,5.213333325832624,0,6.4081284690008,1.7866666741673756,False,False,0,0
17.246682844669337,43.24345711194924,8.620523434483058,4.6347392430796175,0,7.458061899168492,2.3652607569203825,True,False,0,0
25.342814874030136,29.63670803161837,3.6969528108153433,7.147706685687293,1,7.510776051209864,0.14770668568729306,False,False,1,0
19.688481431369475,31.445173040744187,13.657263521816256,7.6975697016485585,0,6.19107705518892,0.6975697016485585,True,False,0,0
27.36796215317591,37.26372389606732,0.4897123862604947,4.28834871906856,0,10.198321852739673,2.7116512809314397,False,False,0,0
20.402878828830985,29.47670530396805,0.4698036411476248,4.474269883614042,0,6.014096465900198,2.525730116385958,False,False,0,0
32.7496720250877,35.24465553264645,16.652729233399768,4.405782206119207,0,11.542509093313639,2.5942177938807927,False,True,0,0
21.08373353831881,28.066242314566846,5.69635095847492,4.2113168649513,0,5.917411743822156,2.7886831350487,True,False,0,0
23.38969241897162,21.668295483012724,4.1730500578836125,6.967554153854277,0,5.0681476659105975,0.03244584614572332,False,False,0,0
29.067586086848348,50.1795705242936,9.352871827649889,6.647409353827138,0,14.58598986015982,0.35259064617286207,True,False,0,0
18.845678417830225,27.03951307176072,12.10324077257171,6.982629954519698,0,5.0957796792511925,0.017370045480301854,True,False,0,0
26.13729967302065,38.21319112392016,2.246463635265336,6.275502234733814,0,9.98789627868314,0.7244977652661859,False,False,0,0
31.53571377141214,47.52891081493785,2.0509643633820227,7.678784584325117,0,14.98858127326855,0.6787845843251166,False,False,0,0
16.96258382719386,33.85055897483957,29.38794340332332,6.46000736124359,0,5.741929442080857,0.5399926387564102,False,True,0,0
25.92316929266152,31.74834100254462,8.907796893732447,8.134361206598312,0,8.230176185701113,1.134361206598312,True,False,0,0
26.29941397124212,42.262380886674215,4.94487286431408,6.18541839626797,0,11.11475850348956,0.8145816037320301,False,False,0,0
28.90911435888655,51.17933822727152,16.1667249236034,7.557963975452195,0,14.795493416243266,0.5579639754521946,False,True,0,0
18.81524644560959,28.30684734913531,7.447751810140954,5.8331215915763535,0,5.326003089722313,1.1668784084236465,True,False,0,0
18.397716934578614,100.0,2.766271510577934,5.958507526493992,0,18.397716934578614,1.0414924735060076,False,False,0,0
27.60970782808449,22.675054050326725,2.3159832444404245,7.8204642035706255,0,6.260516173155447,0.8204642035706255,False,False,0,0
26.48492336616593,36.0679899631781,5.05604720049581,4.484469259109485,1,9.55257950146414,2.515530740890515,True,False,1,0
26.252464251729386,40.34204684538076,19.65369277609482,6.542129897424436,0,10.590781426499504,0.4578701025755638,False,True,0,0
26.73224104748488,31.453753582449345,0.6341692747284332,7.2685141050045345,0,8.40829322614227,0.26851410500453454,False,False,0,0
21.599876392107547,35.430081661747685,2.4657339999366963,7.376892769376742,0,7.652853844560264,0.37689276937674165,False,False,0,0
26.161268485805017,25.9177323169255,22.363463198475124,6.661720872264889,0,6.780407536863134,0.3382791277351114,False,True,0,0
26.465362366493405,40.770786113814935,1.29806417787595,6.016290178717812,0,10.790136284689098,0.9837098212821882,False,False,0,0
21.42824290986816,50.556942488831496,9.932412123793016,5.17352099740041,0,10.83346444430916,1.8264790025995898,True,False,0,0
34.328872555723784,29.028561302295365,2.4017701065187023,8.09241805909355,0,9.965177814225129,1.09241805909355,False,False,0,0
27.36916460455894,33.77328233447617,9.310664762991625,5.664045763845964,0,9.243465234485209,1.335954236154036,True,False,0,0
19.04348251398676,45.02546246454182,4.830550972783039,7.595464398400056,0,8.574416071276692,0.5954643984000558,False,False,0,0
28.28276804316915,52.12090719322736,1.0722547186474254,4.142495258331863,0,14.741235283455957,2.857504741668137,False,False,0,0
20.126591648863396,25.068101877910685,8.734110180410234,5.044761466089741,0,5.04535449908814,1.9552385339102587,True,False,0,0
28.93542301871226,38.3121526258405,11.489883630450542,5.555131567978552,0,11.085783429861625,1.4448684320214484,True,False,0,0
30.79297789503702,42.83130822319525,11.402865805587382,7.022083284895919,0,13.189035273323686,0.02208328489591871,True,False,0,0
20.89658840824145,38.97943609371152,10.134472400441318,5.436988632228509,0,8.145372324356405,1.563011367771491,True,False,0,0
29.81688064622161,15.23207933122913,6.935968435142714,4.186137103686882,0,4.5417309141303805,2.8138628963131183,True,False,0,0
27.06390463468249,45.01090009308772,7.328710633492359,4.782403822243072,0,12.181707076405473,2.2175961777569277,True,False,0,0
29.11030079997245,55.19336351090644,10.096131904777316,5.166244085661967,0,16.0669541396471,1.8337559143380329,True,False,0,0
34.48396491326974,41.16661751169504,11.72019982486175,4.7922136597111855,0,14.195881938712871,2.2077863402888145,True,False,0,0
23.77305941998565,29.688939467057367,10.638536470100236,4.9167605206351,0,7.057969220667119,2.0832394793648996,True,False,0,0
31.846978767318827,34.86872753635717,8.841758906228474,7.460306233030095,0,11.10463625493792,0.4603062330300949,True,False,0,0
20.552427851872384,57.69913067655593,1.6941202628322591,5.854151397777071,0,11.858572203456724,1.1458486022229293,False,False,0,0
20.920948575172808,49.09962540860559,2.365030666858844,5.823306601005664,0,10.272107382336857,1.1766933989943356,False,False,0,0
24.61449145292948,46.40026618384329,3.014078697450891,8.349728514967687,0,11.421189553958635,1.349728514967687,False,False,0,0
26.70575987408322,43.56412583534376,25.215082761972788,6.010158270748901,1,11.634130836830355,0.9898417292510988,False,True,1,0
26.383453996650097,33.38862887809027,14.245990758032756,8.174461596395776,0,8.809073540163176,1.1744615963957763,True,False,0,0
29.13591624518012,37.99428819344232,8.048987858742127,5.3457839419750615,0,11.069983985993712,1.6542160580249385,True,False,0,0
25.065009459389536,39.22077264321484,2.904284115832032,5.802818169568779,0,9.830690373067464,1.1971818304312212,False,False,0,0
32.26767038578659,45.49574316064444,1.1753602981453084,5.78327510230358,0,14.680416442640793,1.2167248976964196,False,False,0,0
23.67671583381022,55.08918894266903,22.90253697937114,6.4573547454159,1,13.043310721106547,0.5426452545840998,False,True,1,0
38.600845832948096,51.18338136793128,22.31809958362581,6.629112808842785,1,19.757218133925036,0.37088719115721513,False,True,1,0
28.12833673882503,25.806156442039597,1.1731569003701472,5.1165626306902094,0,7.258842583364887,1.8834373693097906,False,False,0,0
20.714212217918583,42.23994968901049,15.956171906050656,7.571129126877034,0,8.749672819323672,0.5711291268770342,False,True,0,0
19.64553750969444,47.36763345167897,5.917556556937341,6.234366796045567,1,9.305626197204163,0.7656332039544331,True,False,1,0
27.412362076215928,46.18860330144636,3.915132882043644,4.031695990834634,0,12.6613871749395,2.968304009165366,False,False,0,0
23.882686073370746,33.7076623661258,13.436354737621937,6.661032849925061,0,8.050295185573558,0.3389671500749394,True,False,0,0
28.57000247046046,100.0,9.527720074731006,7.591267486881113,0,28.57000247046046,0.5912674868811134,True,False,0,0
27.36618812286773,27.22915437668881,15.14264594691948,5.127100320169561,1,7.451581610990732,1.8728996798304394,False,True,1,0
24.63585543671564,29.168115533339503,0.7723624848576928,4.170419542128667,0,7.185814776407719,2.829580457871333,False,False,0,0
20.766031409657977,42.33595081261576,3.8358672485753647,7.632303950428252,0,8.791496843325142,0.6323039504282519,False,False,0,0
26.138645814856016,61.16803054963853,3.846583533766247,8.393245221872322,0,15.988494857292942,1.3932452218723217,False,False,0,0
22.76742523966489,31.63805149295829,4.001091155100801,4.344536265992061,0,7.203169720945961,2.655463734007939,False,False,0,0
29.28199397161736,37.34171634353008,6.981192662044759,8.221165632965745,0,10.934399128610933,1.2211656329657448,True,False,0,0
26.07046872065102,50.77293673015693,3.3269868972674503,5.616734853892279,0,13.236742588791497,1.3832651461077212,False,False,0,0
18.771306106440058,39.82137845112266,5.876771690545436,8.236478238646395,1,7.474992844864193,1.236478238646395,True,False,1,0
25.86590462925591,36.65396145469704,4.585140371134429,6.919776958011011,0,9.480878712716157,0.08022304198898933,False,False,0,0
26.926586898644185,45.6563290188672,13.29143239828464,8.00609940601786,0,12.293691107996178,1.00609940601786,True,False,0,0
30.871069228491503,42.725179902295935,9.250812446559063,7.53624861273136,0,13.189719865635317,0.5362486127313604,True,False,0,0
25.76862552972764,50.30438785636791,10.602460721777003,4.125989842692821,1,12.962749331729233,2.874010157307179,True,False,0,0
25.29104359223,52.91468889065364,2.364617132286178,4.294491260462743,0,13.382677034028097,2.7055087395372572,False,False,0,0
19.285148510846884,43.07003060005362,3.9378681360914487,6.365850723033448,0,8.306119364887538,0.6341492769665518,False,False,0,0
26.788936801741414,42.91732725378309,0.2139264727255259,4.583285589302107,0,11.497095675012497,2.4167144106978933,False,False,0,0
27.80392263184117,42.14110982286134,1.1470931009930616,6.074654076207182,0,11.716881571347587,0.9253459237928183,False,False,0,0
30.415256215876383,44.89130556649288,3.079585675104432,8.295836343540104,0,13.653805606700788,1.2958363435401044,False,False,0,0
30.269010260174515,40.55170637871464,0.6770483133338917,5.32640779399518,0,12.274600164448977,1.6735922060048196,False,False,0,0
18.111653160214544,39.99391517677711,9.228934830254378,6.200107212170834,0,7.243559202008275,0.7998927878291662,True,False,0,0
20.310874800424383,51.96627120827242,29.38794340332332,5.729168335306312,1,10.554804283561193,1.270831664693688,False,True,1,0
27.5751763360433,55.16116180355043,1.0626671954255205,6.834221339117118,1,15.210787636339191,0.16577866088288218,False,False,1,0
27.568929754561044,24.924470553665792,17.21656405180869,4.872302187932014,0,6.871409778636374,2.1276978120679857,False,True,0,0
27.57523843153024,40.10021151740569,1.26489101882966,5.169726805604275,0,11.05772893747257,1.8302731943957253,False,False,0,0
39.5667045649688,33.113055665547655,11.084021093569248,7.864455331138045,0,13.101744907620905,0.8644553311380454,True,False,0,0
27.854452553465837,36.89028533513928,10.304610598282352,7.651013007371523,0,10.275587025514538,0.6510130073715228,True,False,0,0
30.677828200902997,44.02516209735322,23.30130352329748,7.551353599917882,0,13.505963593395084,0.5513535999178822,False,True,0,0
29.77000881746601,46.694383715424685,1.209769461532095,7.469138241930532,0,13.90092214934334,0.46913824193053166,False,False,0,0
28.25695625652899,38.87873556388655,3.7898550691181754,6.067468720577105,0,10.985947301379003,0.9325312794228946,False,False,0,0
23.42365377679827,20.86659665277197,0.9516792631298684,7.280008476394937,0,4.887719354946284,0.2800084763949373,False,False,0,0
28.794846102466337,30.34954419423821,5.232075068852192,5.74242168042453,0,8.7391045435309,1.2575783195754697,True,False,0,0
21.13587392731214,48.964996702001656,24.2580609011917,4.453193110852661,0,10.349179971447619,2.546806889147339,False,True,0,0
23.81590696629996,12.595735779650688,15.210752245765724,5.770185887420015,1,2.999788715002565,1.2298141125799846,False,True,1,0
22.573182260854484,51.87427151682,12.833771896008887,4.713983699025689,0,11.709673855982302,2.2860163009743113,True,False,0,0
25.409370696931614,45.212299906445416,7.614849199700057,5.758832562846293,1,11.488160883837182,1.241167437153707,True,False,1,0
36.573292833367546,53.16176081530022,21.49741630078548,5.338413469132989,0,19.44300645835419,1.6615865308670106,False,True,0,0
15.66367403704126,38.0143081311904,5.968226031423991,6.696223001805662,0,5.954437313106134,0.3037769981943379,True,False,0,0
28.43130095187257,19.38594575977095,1.6214919444718974,5.626931869742905,0,5.511676581327258,1.3730681302570948,False,False,0,0
16.936420644051744,44.30362641506498,18.176018647583604,7.175153485206303,0,7.503448530224627,0.17515348520630258,False,True,0,0
22.640340671052837,52.74653124038341,3.2800187094319404,6.304660064714422,0,11.941994364986115,0.6953399352855776,False,False,0,0
30.444752984836832,49.24721805513421,0.5512540758890238,8.1377152533193,1,14.993193888789577,1.1377152533192998,False,False,1,0
25.32140009547732,33.37308516511965,1.347184176243548,4.409614459076741,0,8.450532418864332,2.5903855409232586,False,False,0,0
19.61127611035347,40.86761075462647,9.391984111537122,7.094691348885995,0,8.014659984794307,0.09469134888599484,True,False,0,0
21.42348145370016,34.67163731220076,9.341542484603115,7.025785949065178,0,7.427871789273514,0.025785949065178393,True,False,0,0
28.39798874467338,31.80733535810628,3.0135265191339022,8.277819463357153,0,9.032643514975538,1.2778194633571527,False,False,0,0
21.34816684141432,49.55388571179851,12.989435842015231,5.671983401696436,0,10.578846198158518,1.3280165983035639,True,False,0,0
26.082292947909878,28.024676887348377,14.85629313223045,5.3744708637047305,1,7.309478323463395,1.6255291362952695,True,False,1,0
25.22785919951907,31.061835694183877,25.320312909947297,4.775770498961455,0,7.836236173714666,2.224229501038545,False,True,0,0
21.741998261970917,28.959743665276143,8.793261644967131,5.193798319098821,0,6.296426964375573,1.8062016809011787,True,False,0,0
